train_number,run_date,station_code,sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,distance_km,arrival_delay_min,departure_delay_min,station_dwell_time_min,scheduled_dwell_time_min,dwell_deviation_min,section_id,section_distance_km,sectional_running_time_min,scheduled_running_time_min,delay_recovery_min
22436,2026-08-25,PRYJ,3,2026-08-25 12:08:00,2026-08-25 12:14:42,2026-08-25 12:10:00,2026-08-25 12:17:42,634.0,6.7,7.7,3.0,2.0,1.0,CNB->PRYJ,194.0,115.5,118.0,2.499999999999999
22436,2026-08-25,BSB,4,2026-08-25 14:00:00,2026-08-25 14:03:18,,,759.0,3.3,3.3,2.0,2.0,0.0,PRYJ->BSB,125.0,105.6,110.0,4.4
22436,2026-08-26,NDLS,1,,,2026-08-26 06:00:00,2026-08-26 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-26,CNB,2,2026-08-26 10:08:00,2026-08-26 10:18:36,2026-08-26 10:10:00,2026-08-26 10:21:06,440.0,10.6,11.1,2.5,2.0,0.5,NDLS->CNB,440.0,248.6,248.0,-0.5999999999999996
22436,2026-08-26,PRYJ,3,2026-08-26 12:08:00,2026-08-26 12:16:18,2026-08-26 12:10:00,2026-08-26 12:18:18,634.0,8.3,8.3,2.0,2.0,0.0,CNB->PRYJ,194.0,115.2,118.0,2.799999999999999
22436,2026-08-26,BSB,4,2026-08-26 14:00:00,2026-08-26 14:08:54,,,759.0,8.9,8.9,2.0,2.0,0.0,PRYJ->BSB,125.0,110.6,110.0,-0.5999999999999996
22436,2026-08-27,NDLS,1,,,2026-08-27 06:00:00,2026-08-27 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-27,CNB,2,2026-08-27 10:08:00,2026-08-27 10:16:48,2026-08-27 10:10:00,2026-08-27 10:19:18,440.0,8.8,9.3,2.5,2.0,0.5,NDLS->CNB,440.0,256.8,248.0,-8.8
22436,2026-08-27,PRYJ,3,2026-08-27 12:08:00,2026-08-27 12:16:24,2026-08-27 12:10:00,2026-08-27 12:19:24,634.0,8.4,9.4,3.0,2.0,1.0,CNB->PRYJ,194.0,117.1,118.0,0.9000000000000004
22436,2026-08-27,BSB,4,2026-08-27 14:00:00,2026-08-27 14:11:12,,,759.0,11.2,11.2,2.0,2.0,0.0,PRYJ->BSB,125.0,111.8,110.0,-1.799999999999999
22436,2026-08-28,NDLS,1,,,2026-08-28 06:00:00,2026-08-28 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-28,CNB,2,2026-08-28 10:08:00,2026-08-28 10:11:54,2026-08-28 10:10:00,2026-08-28 10:13:54,440.0,3.9,3.9,2.0,2.0,0.0,NDLS->CNB,440.0,251.9,248.0,-3.9
22436,2026-08-28,PRYJ,3,2026-08-28 12:08:00,2026-08-28 12:14:24,2026-08-28 12:10:00,2026-08-28 12:16:24,634.0,6.4,6.4,2.0,2.0,0.0,CNB->PRYJ,194.0,120.5,118.0,-2.5000000000000004
22436,2026-08-28,BSB,4,2026-08-28 14:00:00,2026-08-28 14:06:24,,,759.0,6.4,6.4,2.0,2.0,0.0,PRYJ->BSB,125.0,110.0,110.0,0.0
22436,2026-08-29,NDLS,1,,,2026-08-29 06:00:00,2026-08-29 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-29,CNB,2,2026-08-29 10:08:00,2026-08-29 10:08:54,2026-08-29 10:10:00,2026-08-29 10:10:54,440.0,0.9,0.9,2.0,2.0,0.0,NDLS->CNB,440.0,248.9,248.0,-0.9
22436,2026-08-29,PRYJ,3,2026-08-29 12:08:00,2026-08-29 12:08:06,2026-08-29 12:10:00,2026-08-29 12:10:06,634.0,0.1,0.1,2.0,2.0,0.0,CNB->PRYJ,194.0,117.2,118.0,0.8
22436,2026-08-29,BSB,4,2026-08-29 14:00:00,2026-08-29 14:01:18,,,759.0,1.3,1.3,2.0,2.0,0.0,PRYJ->BSB,125.0,111.2,110.0,-1.2
22436,2026-08-30,NDLS,1,,,2026-08-30 06:00:00,2026-08-30 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-30,CNB,2,2026-08-30 10:08:00,2026-08-30 10:24:48,2026-08-30 10:10:00,2026-08-30 10:28:48,440.0,16.8,18.8,4.0,2.0,2.0,NDLS->CNB,440.0,254.8,248.0,-6.800000000000001
22436,2026-08-30,PRYJ,3,2026-08-30 12:08:00,2026-08-30 12:22:18,2026-08-30 12:10:00,2026-08-30 12:25:18,634.0,14.3,15.3,3.0,2.0,1.0,CNB->PRYJ,194.0,113.5,118.0,4.5
22436,2026-08-30,BSB,4,2026-08-30 14:00:00,2026-08-30 14:13:42,,,759.0,13.7,13.7,2.0,2.0,0.0,PRYJ->BSB,125.0,108.4,110.0,1.6000000000000014
22436,2026-08-31,NDLS,1,,,2026-08-31 06:00:00,2026-08-31 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-08-31,CNB,2,2026-08-31 10:08:00,2026-08-31 10:16:36,2026-08-31 10:10:00,2026-08-31 10:20:36,440.0,8.6,10.6,4.0,2.0,2.0,NDLS->CNB,440.0,246.6,248.0,1.4000000000000004
22436,2026-08-31,PRYJ,3,2026-08-31 12:08:00,2026-08-31 12:17:18,2026-08-31 12:10:00,2026-08-31 12:21:18,634.0,9.3,11.3,4.0,2.0,2.0,CNB->PRYJ,194.0,116.7,118.0,1.299999999999999
22436,2026-08-31,BSB,4,2026-08-31 14:00:00,2026-08-31 14:09:24,,,759.0,9.4,9.4,2.0,2.0,0.0,PRYJ->BSB,125.0,108.1,110.0,1.9000000000000004
22436,2026-09-01,NDLS,1,,,2026-09-01 06:00:00,2026-09-01 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-01,CNB,2,2026-09-01 10:08:00,2026-09-01 10:17:06,2026-09-01 10:10:00,2026-09-01 10:18:36,440.0,9.1,8.6,1.5,2.0,-0.5,NDLS->CNB,440.0,252.1,248.0,-4.1
22436,2026-09-01,PRYJ,3,2026-09-01 12:08:00,2026-09-01 12:14:18,2026-09-01 12:10:00,2026-09-01 12:16:48,634.0,6.3,6.8,2.5,2.0,0.5,CNB->PRYJ,194.0,115.7,118.0,2.3
22436,2026-09-01,BSB,4,2026-09-01 14:00:00,2026-09-01 14:08:12,,,759.0,8.2,8.2,2.0,2.0,0.0,PRYJ->BSB,125.0,111.4,110.0,-1.3999999999999995
22436,2026-09-02,NDLS,1,,,2026-09-02 06:00:00,2026-09-02 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-02,CNB,2,2026-09-02 10:08:00,2026-09-02 10:09:48,2026-09-02 10:10:00,2026-09-02 10:12:18,440.0,1.8,2.3,2.5,2.0,0.5,NDLS->CNB,440.0,244.8,248.0,3.2
22436,2026-09-02,PRYJ,3,2026-09-02 12:08:00,2026-09-02 12:08:00,2026-09-02 12:10:00,2026-09-02 12:09:30,634.0,0.0,-0.5,1.5,2.0,-0.5,CNB->PRYJ,194.0,115.7,118.0,2.3
22436,2026-09-02,BSB,4,2026-09-02 14:00:00,2026-09-02 14:02:48,,,759.0,2.8,2.8,2.0,2.0,0.0,PRYJ->BSB,125.0,113.3,110.0,-3.3
22436,2026-09-03,NDLS,1,,,2026-09-03 06:00:00,2026-09-03 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-03,CNB,2,2026-09-03 10:08:00,2026-09-03 10:18:54,2026-09-03 10:10:00,2026-09-03 10:21:54,440.0,10.9,11.9,3.0,2.0,1.0,NDLS->CNB,440.0,253.9,248.0,-5.9
22436,2026-09-03,PRYJ,3,2026-09-03 12:08:00,2026-09-03 12:15:48,2026-09-03 12:10:00,2026-09-03 12:19:48,634.0,7.8,9.8,4.0,2.0,2.0,CNB->PRYJ,194.0,113.9,118.0,4.1000000000000005
22436,2026-09-03,BSB,4,2026-09-03 14:00:00,2026-09-03 14:07:30,,,759.0,7.5,7.5,2.0,2.0,0.0,PRYJ->BSB,125.0,107.7,110.0,2.3000000000000007
22436,2026-09-04,NDLS,1,,,2026-09-04 06:00:00,2026-09-04 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-04,CNB,2,2026-09-04 10:08:00,2026-09-04 10:12:18,2026-09-04 10:10:00,2026-09-04 10:16:18,440.0,4.3,6.3,4.0,2.0,2.0,NDLS->CNB,440.0,247.3,248.0,0.7000000000000002
22436,2026-09-04,PRYJ,3,2026-09-04 12:08:00,2026-09-04 12:11:06,2026-09-04 12:10:00,2026-09-04 12:13:06,634.0,3.1,3.1,2.0,2.0,0.0,CNB->PRYJ,194.0,114.8,118.0,3.1999999999999997
22436,2026-09-04,BSB,4,2026-09-04 14:00:00,2026-09-04 14:03:18,,,759.0,3.3,3.3,2.0,2.0,0.0,PRYJ->BSB,125.0,110.2,110.0,-0.19999999999999973
22436,2026-09-05,NDLS,1,,,2026-09-05 06:00:00,2026-09-05 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-05,CNB,2,2026-09-05 10:08:00,2026-09-05 10:13:24,2026-09-05 10:10:00,2026-09-05 10:17:24,440.0,5.4,7.4,4.0,2.0,2.0,NDLS->CNB,440.0,253.4,248.0,-5.4
22436,2026-09-05,PRYJ,3,2026-09-05 12:08:00,2026-09-05 12:11:18,2026-09-05 12:10:00,2026-09-05 12:14:18,634.0,3.3,4.3,3.0,2.0,1.0,CNB->PRYJ,194.0,113.9,118.0,4.1000000000000005
22436,2026-09-05,BSB,4,2026-09-05 14:00:00,2026-09-05 14:01:42,,,759.0,1.7,1.7,2.0,2.0,0.0,PRYJ->BSB,125.0,107.4,110.0,2.5999999999999996
22436,2026-09-06,NDLS,1,,,2026-09-06 06:00:00,2026-09-06 06:10:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-06,CNB,2,2026-09-06 10:08:00,2026-09-06 10:25:48,2026-09-06 10:10:00,2026-09-06 10:28:48,440.0,17.8,18.8,3.0,2.0,1.0,NDLS->CNB,440.0,255.8,248.0,-7.800000000000001
22436,2026-09-06,PRYJ,3,2026-09-06 12:08:00,2026-09-06 12:24:36,2026-09-06 12:10:00,2026-09-06 12:27:36,634.0,16.6,17.6,3.0,2.0,1.0,CNB->PRYJ,194.0,115.8,118.0,2.1999999999999993
22436,2026-09-06,BSB,4,2026-09-06 14:00:00,2026-09-06 14:16:00,,,759.0,16.0,16.0,2.0,2.0,0.0,PRYJ->BSB,125.0,108.4,110.0,1.6000000000000014
22436,2026-09-07,NDLS,1,,,2026-09-07 06:00:00,2026-09-07 06:00:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-07,CNB,2,2026-09-07 10:08:00,2026-09-07 10:18:12,2026-09-07 10:10:00,2026-09-07 10:21:12,440.0,10.2,11.2,3.0,2.0,1.0,NDLS->CNB,440.0,258.2,248.0,-10.2
22436,2026-09-07,PRYJ,3,2026-09-07 12:08:00,2026-09-07 12:14:12,2026-09-07 12:10:00,2026-09-07 12:17:12,634.0,6.2,7.2,3.0,2.0,1.0,CNB->PRYJ,194.0,113.0,118.0,4.999999999999999
22436,2026-09-07,BSB,4,2026-09-07 14:00:00,2026-09-07 14:07:18,,,759.0,7.3,7.3,2.0,2.0,0.0,PRYJ->BSB,125.0,110.1,110.0,-0.09999999999999964
22436,2026-09-08,NDLS,1,,,2026-09-08 06:00:00,2026-09-08 06:05:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
22436,2026-09-08,CNB,2,2026-09-08 10:08:00,2026-09-08 10:20:36,2026-09-08 10:10:00,2026-09-08 10:24:36,440.0,12.6,14.6,4.0,2.0,2.0,NDLS->CNB,440.0,255.6,248.0,-7.6
22436,2026-09-08,PRYJ,3,2026-09-08 12:08:00,2026-09-08 12:19:36,2026-09-08 12:10:00,2026-09-08 12:21:36,634.0,11.6,11.6,2.0,2.0,0.0,CNB->PRYJ,194.0,115.0,118.0,3.0
22436,2026-09-08,BSB,4,2026-09-08 14:00:00,2026-09-08 14:12:24,,,759.0,12.4,12.4,2.0,2.0,0.0,PRYJ->BSB,125.0,110.8,110.0,-0.8000000000000007
